Bandit,Reward,Algorithm
3.0,4.589967573587574,ThompsonSampling
3.0,3.7835018994346616,ThompsonSampling
3.0,4.653178729831547,ThompsonSampling
3.0,4.36452330070419,ThompsonSampling
3.0,4.4953137201368305,ThompsonSampling
3.0,3.0005421033618322,ThompsonSampling
3.0,5.891253512755082,ThompsonSampling
3.0,6.050464029844519,ThompsonSampling
3.0,5.456847558687951,ThompsonSampling
3.0,3.1099575564444364,ThompsonSampling
3.0,3.388215800283604,ThompsonSampling
3.0,5.01933673023499,ThompsonSampling
3.0,3.030840667814268,ThompsonSampling
3.0,4.962233829702284,ThompsonSampling
3.0,3.569665191417488,ThompsonSampling
3.0,4.396319406620717,ThompsonSampling
3.0,2.861926314204732,ThompsonSampling
3.0,3.4340790767245992,ThompsonSampling
3.0,2.3391790474906076,ThompsonSampling
3.0,2.7292205887951453,ThompsonSampling
3.0,4.482705983687569,ThompsonSampling
3.0,2.001460213604676,ThompsonSampling
3.0,3.5621609778409136,ThompsonSampling
3.0,2.0517324355102735,ThompsonSampling
3.0,2.9656354457037284,ThompsonSampling
3.0,4.939626184105979,ThompsonSampling
3.0,3.67760612122554,ThompsonSampling
3.0,4.867695602410933,ThompsonSampling
3.0,2.3103553048053453,ThompsonSampling
3.0,6.722602006257832,ThompsonSampling
3.0,2.866049262709839,ThompsonSampling
3.0,1.1072130018453947,ThompsonSampling
3.0,2.518835011341551,ThompsonSampling
3.0,4.177092767259569,ThompsonSampling
3.0,3.122237685155541,ThompsonSampling
3.0,3.665328247515106,ThompsonSampling
3.0,3.2730348681819774,ThompsonSampling
3.0,3.8739746650879523,ThompsonSampling
3.0,3.369196534644571,ThompsonSampling
3.0,5.7316590281249455,ThompsonSampling
3.0,4.76982348776964,ThompsonSampling
3.0,3.764932424791231,ThompsonSampling
3.0,3.855841678044464,ThompsonSampling
3.0,3.727030584670209,ThompsonSampling
3.0,4.196276274454814,ThompsonSampling
3.0,3.9754615729078364,ThompsonSampling
3.0,4.953611761291768,ThompsonSampling
3.0,4.584457881970081,ThompsonSampling
3.0,3.5816981740993867,ThompsonSampling
3.0,4.176454255846768,ThompsonSampling
3.0,3.1997446111636045,ThompsonSampling
3.0,3.8593912182833514,ThompsonSampling
3.0,6.066535014213771,ThompsonSampling
3.0,4.484981959445796,ThompsonSampling
3.0,3.429726365577874,ThompsonSampling
3.0,3.949996293420997,ThompsonSampling
3.0,3.8365937948142186,ThompsonSampling
3.0,3.4571895198149405,ThompsonSampling
3.0,4.348127755451117,ThompsonSampling
3.0,5.627298727028822,ThompsonSampling
3.0,4.66254175900216,ThompsonSampling
3.0,3.6937718676537887,ThompsonSampling
3.0,4.828733365617237,ThompsonSampling
3.0,4.512724195804617,ThompsonSampling
3.0,5.034433794264879,ThompsonSampling
3.0,4.012508785530452,ThompsonSampling
3.0,3.2154084776653713,ThompsonSampling
3.0,3.9046511151109304,ThompsonSampling
3.0,2.621526771080815,ThompsonSampling
3.0,4.824291592165855,ThompsonSampling
3.0,4.354363533730887,ThompsonSampling
3.0,2.97898674683971,ThompsonSampling
3.0,3.861643006175773,ThompsonSampling
3.0,2.6640922656224357,ThompsonSampling
3.0,3.10954144882287,ThompsonSampling
3.0,4.650651228828416,ThompsonSampling
3.0,5.9724270918901565,ThompsonSampling
3.0,3.21080404978273,ThompsonSampling
3.0,3.4152251166488408,ThompsonSampling
3.0,4.9396024330585595,ThompsonSampling
3.0,4.773911443687953,ThompsonSampling
3.0,3.968601510533162,ThompsonSampling
3.0,3.4708577164845207,ThompsonSampling
3.0,3.6074206639616677,ThompsonSampling
3.0,3.114190301142887,ThompsonSampling
3.0,4.933769274715162,ThompsonSampling
3.0,3.1945741962819882,ThompsonSampling
3.0,3.154323451899074,ThompsonSampling
3.0,2.7855774585806703,ThompsonSampling
3.0,4.276151999004152,ThompsonSampling
3.0,3.9345229852775394,ThompsonSampling
3.0,4.06367552599683,ThompsonSampling
3.0,3.463088067010659,ThompsonSampling
3.0,4.18572928445194,ThompsonSampling
3.0,4.28254072311376,ThompsonSampling
3.0,4.756037945930686,ThompsonSampling
3.0,3.5567671537027854,ThompsonSampling
3.0,5.017982353805754,ThompsonSampling
3.0,3.501583588075237,ThompsonSampling
3.0,4.2449856727618425,ThompsonSampling
3.0,4.272989585465861,ThompsonSampling
3.0,4.908600326346766,ThompsonSampling
3.0,2.9639009464902957,ThompsonSampling
3.0,5.361218944860749,ThompsonSampling
3.0,5.122666982654399,ThompsonSampling
3.0,6.077722795881642,ThompsonSampling
3.0,4.544374523711938,ThompsonSampling
3.0,3.1277716004708704,ThompsonSampling
3.0,5.2970229254241445,ThompsonSampling
3.0,4.245493883345399,ThompsonSampling
3.0,5.414301937777666,ThompsonSampling
3.0,5.615010523301328,ThompsonSampling
3.0,5.238485476618561,ThompsonSampling
3.0,3.860869177268048,ThompsonSampling
3.0,4.188651999526354,ThompsonSampling
3.0,5.416336805366914,ThompsonSampling
3.0,5.5117116997496725,ThompsonSampling
3.0,3.618156419117577,ThompsonSampling
3.0,3.6171256639470357,ThompsonSampling
3.0,2.554941606702365,ThompsonSampling
3.0,5.462141915800485,ThompsonSampling
3.0,2.230598162086066,ThompsonSampling
3.0,2.3714749834954576,ThompsonSampling
3.0,3.278834544788134,ThompsonSampling
3.0,3.6773787719430633,ThompsonSampling
3.0,3.4637639028673126,ThompsonSampling
3.0,3.35085662490005,ThompsonSampling
3.0,3.51452805288135,ThompsonSampling
3.0,3.9104818975953477,ThompsonSampling
3.0,2.7048478980320545,ThompsonSampling
3.0,4.153877100594639,ThompsonSampling
3.0,5.3318237968657485,ThompsonSampling
3.0,5.45151450613269,ThompsonSampling
3.0,2.0061416881039307,ThompsonSampling
3.0,4.930920310118241,ThompsonSampling
3.0,2.6665575191955675,ThompsonSampling
3.0,3.5612575975481575,ThompsonSampling
3.0,4.313673129820338,ThompsonSampling
3.0,3.4617842809064605,ThompsonSampling
3.0,2.3840846547366543,ThompsonSampling
3.0,1.7023293569633622,ThompsonSampling
3.0,4.656092412165973,ThompsonSampling
3.0,4.157647560718266,ThompsonSampling
3.0,3.6623315064366553,ThompsonSampling
3.0,4.704940890932698,ThompsonSampling
3.0,1.982008813034482,ThompsonSampling
3.0,3.5747520820984677,ThompsonSampling
3.0,4.646882746945568,ThompsonSampling
3.0,4.123898517508384,ThompsonSampling
3.0,2.8194049166780673,ThompsonSampling
3.0,6.1697206860812415,ThompsonSampling
3.0,3.000530223064192,ThompsonSampling
3.0,2.9663427908461903,ThompsonSampling
3.0,4.27172840032839,ThompsonSampling
3.0,3.660516713675592,ThompsonSampling
3.0,3.4352140348036255,ThompsonSampling
3.0,4.273516415031971,ThompsonSampling
3.0,1.4463330070197449,ThompsonSampling
3.0,3.400526207565001,ThompsonSampling
3.0,2.600161861530782,ThompsonSampling
3.0,5.085178972950209,ThompsonSampling
3.0,5.996965231506142,ThompsonSampling
3.0,2.4945799442576124,ThompsonSampling
3.0,2.7933999439321084,ThompsonSampling
3.0,2.2592257841473193,ThompsonSampling
3.0,4.419236203477305,ThompsonSampling
3.0,2.813546432881676,ThompsonSampling
3.0,4.783194656221593,ThompsonSampling
3.0,4.190314350103866,ThompsonSampling
3.0,4.5742843128262205,ThompsonSampling
3.0,2.767833137234635,ThompsonSampling
3.0,4.791554848023184,ThompsonSampling
3.0,3.3034298333243446,ThompsonSampling
3.0,3.5913599799071987,ThompsonSampling
3.0,4.431882340486649,ThompsonSampling
3.0,1.6279026486080097,ThompsonSampling
3.0,6.164693220526114,ThompsonSampling
3.0,2.039700502520943,ThompsonSampling
3.0,3.3894600183030716,ThompsonSampling
3.0,4.466838123374423,ThompsonSampling
3.0,5.748311174082489,ThompsonSampling
3.0,5.26969763700724,ThompsonSampling
3.0,4.257792014235568,ThompsonSampling
3.0,3.58706314861648,ThompsonSampling
3.0,3.6819808553364397,ThompsonSampling
3.0,3.927781629795159,ThompsonSampling
3.0,4.779775262546279,ThompsonSampling
3.0,5.361230618650505,ThompsonSampling
3.0,2.751306058898375,ThompsonSampling
3.0,2.3553285843595386,ThompsonSampling
3.0,3.2701658275344223,ThompsonSampling
3.0,3.5597270146019797,ThompsonSampling
3.0,4.575006270098533,ThompsonSampling
3.0,4.757768956795453,ThompsonSampling
3.0,3.6389749169317462,ThompsonSampling
3.0,4.431561219300874,ThompsonSampling
3.0,4.292344117639716,ThompsonSampling
3.0,3.211004692252306,ThompsonSampling
3.0,3.990360275386727,ThompsonSampling
3.0,1.9113151736641352,ThompsonSampling
3.0,4.124355654896105,ThompsonSampling
3.0,4.050446657290546,ThompsonSampling
3.0,3.9971458241223083,ThompsonSampling
3.0,6.308322000144736,ThompsonSampling
3.0,3.425947441478975,ThompsonSampling
3.0,3.928995630266969,ThompsonSampling
3.0,4.55151586226841,ThompsonSampling
3.0,4.461643690236185,ThompsonSampling
3.0,5.813917111662241,ThompsonSampling
3.0,4.440807571954392,ThompsonSampling
3.0,3.824438513570223,ThompsonSampling
3.0,3.3452842375980505,ThompsonSampling
3.0,4.14409441231122,ThompsonSampling
3.0,2.0527735447533066,ThompsonSampling
3.0,3.947397769374227,ThompsonSampling
3.0,2.5673497827728085,ThompsonSampling
3.0,3.4370063914302507,ThompsonSampling
3.0,3.3636113245200034,ThompsonSampling
3.0,4.3531232227593115,ThompsonSampling
3.0,5.307574210240009,ThompsonSampling
3.0,5.229891584256352,ThompsonSampling
3.0,3.5847190738404477,ThompsonSampling
3.0,6.119673551931627,ThompsonSampling
3.0,4.095569993598329,ThompsonSampling
3.0,5.065980228619506,ThompsonSampling
3.0,4.526043691284289,ThompsonSampling
3.0,2.9697750598051043,ThompsonSampling
3.0,4.152165162301223,ThompsonSampling
3.0,4.1116391458001935,ThompsonSampling
3.0,3.6834618458238073,ThompsonSampling
3.0,3.078685947082119,ThompsonSampling
3.0,4.286540379401728,ThompsonSampling
3.0,4.429719755002658,ThompsonSampling
3.0,5.144439554710861,ThompsonSampling
3.0,3.1157313324369906,ThompsonSampling
3.0,3.5457180666617654,ThompsonSampling
3.0,3.394044657561062,ThompsonSampling
3.0,4.329925416828437,ThompsonSampling
3.0,3.1901952063418575,ThompsonSampling
3.0,3.9799566535126143,ThompsonSampling
3.0,3.8613869952918516,ThompsonSampling
3.0,3.536006637529974,ThompsonSampling
3.0,4.50309539117865,ThompsonSampling
3.0,4.074113569556577,ThompsonSampling
3.0,5.6911113394539194,ThompsonSampling
3.0,3.7101951145765573,ThompsonSampling
3.0,3.41617927186232,ThompsonSampling
3.0,3.9261587204436514,ThompsonSampling
3.0,3.2617367373988984,ThompsonSampling
3.0,3.9310729406582614,ThompsonSampling
3.0,2.5128220888284516,ThompsonSampling
3.0,2.8727141509717966,ThompsonSampling
3.0,5.492993889294318,ThompsonSampling
3.0,4.2136087060374035,ThompsonSampling
3.0,2.7612636749976094,ThompsonSampling
3.0,5.541153355149946,ThompsonSampling
3.0,4.0589206790766195,ThompsonSampling
3.0,5.100037333188169,ThompsonSampling
3.0,3.014625169926144,ThompsonSampling
3.0,5.195896247296906,ThompsonSampling
3.0,3.89426246927761,ThompsonSampling
3.0,4.0759867938604275,ThompsonSampling
3.0,4.026068233376864,ThompsonSampling
3.0,2.387372930448639,ThompsonSampling
3.0,4.335277553251502,ThompsonSampling
3.0,1.0016063766662873,ThompsonSampling
3.0,5.546354843346085,ThompsonSampling
3.0,4.052544348930062,ThompsonSampling
3.0,5.642105967046173,ThompsonSampling
3.0,4.074934554042753,ThompsonSampling
3.0,5.570874792763075,ThompsonSampling
3.0,3.053222391893405,ThompsonSampling
3.0,1.4772428787879965,ThompsonSampling
3.0,4.342742192912352,ThompsonSampling
3.0,4.212890748253833,ThompsonSampling
3.0,5.294520197979952,ThompsonSampling
3.0,3.5520508891230955,ThompsonSampling
3.0,3.8908376712796535,ThompsonSampling
3.0,5.41857770789076,ThompsonSampling
3.0,2.815269550599001,ThompsonSampling
3.0,3.974176195799783,ThompsonSampling
3.0,5.585429860992783,ThompsonSampling
3.0,5.469669290884468,ThompsonSampling
3.0,4.821493841970053,ThompsonSampling
3.0,2.8888821524758383,ThompsonSampling
3.0,5.09669412926885,ThompsonSampling
3.0,3.522538842837876,ThompsonSampling
3.0,4.647952542963173,ThompsonSampling
3.0,4.801160108635672,ThompsonSampling
3.0,3.7865156391482593,ThompsonSampling
3.0,2.666279968893482,ThompsonSampling
3.0,3.5288363516264636,ThompsonSampling
3.0,3.5991210375466127,ThompsonSampling
3.0,4.112108334932133,ThompsonSampling
3.0,5.428347133890049,ThompsonSampling
3.0,4.522801863764753,ThompsonSampling
3.0,4.312267346337373,ThompsonSampling
3.0,5.32546404548775,ThompsonSampling
3.0,4.043154936569147,ThompsonSampling
3.0,3.8136363137449876,ThompsonSampling
3.0,4.095581328770747,ThompsonSampling
3.0,3.3678635484493675,ThompsonSampling
3.0,3.2772916829916463,ThompsonSampling
3.0,4.0075871204641,ThompsonSampling
3.0,2.018545557290027,ThompsonSampling
3.0,3.897051235162133,ThompsonSampling
3.0,2.9986767546346247,ThompsonSampling
3.0,4.620843412779026,ThompsonSampling
3.0,4.513972145413356,ThompsonSampling
3.0,4.888513195041936,ThompsonSampling
3.0,4.3300415207719585,ThompsonSampling
3.0,3.7684470050882983,ThompsonSampling
3.0,4.6777271478791445,ThompsonSampling
3.0,3.1103327902734392,ThompsonSampling
3.0,4.552937255074025,ThompsonSampling
3.0,5.896775033743694,ThompsonSampling
3.0,4.967520828317683,ThompsonSampling
3.0,4.298188244938174,ThompsonSampling
3.0,3.2356708221297703,ThompsonSampling
3.0,3.4464020604359793,ThompsonSampling
3.0,5.027705951299685,ThompsonSampling
3.0,2.911647480861422,ThompsonSampling
3.0,5.1742707469538205,ThompsonSampling
3.0,2.730533633301868,ThompsonSampling
3.0,4.355497464101257,ThompsonSampling
3.0,4.916451034510445,ThompsonSampling
3.0,5.062872728702318,ThompsonSampling
3.0,4.715992553208195,ThompsonSampling
3.0,3.905793524282233,ThompsonSampling
3.0,3.1756140241128463,ThompsonSampling
3.0,5.109133868532265,ThompsonSampling
3.0,3.4032176612302494,ThompsonSampling
3.0,3.8068875023152446,ThompsonSampling
3.0,4.642244538076821,ThompsonSampling
3.0,4.311110441664246,ThompsonSampling
3.0,4.480819517487268,ThompsonSampling
3.0,4.685239122013868,ThompsonSampling
3.0,5.030516324124897,ThompsonSampling
3.0,3.64086544307544,ThompsonSampling
3.0,2.6396132557559877,ThompsonSampling
3.0,4.2658472639452745,ThompsonSampling
3.0,3.2963376653241867,ThompsonSampling
3.0,2.7077495189531575,ThompsonSampling
3.0,4.771953992881965,ThompsonSampling
3.0,4.631263727487335,ThompsonSampling
3.0,3.3381554129076316,ThompsonSampling
3.0,3.282150460775042,ThompsonSampling
3.0,4.930604796653257,ThompsonSampling
3.0,4.986551148536835,ThompsonSampling
3.0,1.5299315954098232,ThompsonSampling
3.0,3.645836345770822,ThompsonSampling
3.0,5.324946311700227,ThompsonSampling
3.0,4.6446274715484535,ThompsonSampling
3.0,3.7418469601969577,ThompsonSampling
3.0,5.263966426385834,ThompsonSampling
3.0,4.742061925466674,ThompsonSampling
3.0,3.4627551524027034,ThompsonSampling
3.0,4.005116097595337,ThompsonSampling
3.0,2.599534813209548,ThompsonSampling
3.0,3.6140528910988494,ThompsonSampling
3.0,5.107048178448972,ThompsonSampling
3.0,4.3854152283224215,ThompsonSampling
3.0,4.251687514932792,ThompsonSampling
3.0,3.3764385766804677,ThompsonSampling
3.0,3.8240712396894003,ThompsonSampling
3.0,3.624566344209509,ThompsonSampling
3.0,2.053502491296876,ThompsonSampling
3.0,6.356706793892764,ThompsonSampling
3.0,4.456121126079601,ThompsonSampling
3.0,3.184278326542848,ThompsonSampling
3.0,3.514573490818672,ThompsonSampling
3.0,3.878592882037931,ThompsonSampling
3.0,6.028043573813415,ThompsonSampling
3.0,6.055812791751106,ThompsonSampling
3.0,2.658761494722423,ThompsonSampling
3.0,4.156979683455914,ThompsonSampling
3.0,4.506899824609529,ThompsonSampling
3.0,3.33342551412533,ThompsonSampling
3.0,3.099591596506189,ThompsonSampling
3.0,5.3051479631727005,ThompsonSampling
3.0,5.359568110411638,ThompsonSampling
3.0,2.2086910860820987,ThompsonSampling
3.0,4.776031313968089,ThompsonSampling
3.0,4.659115488948403,ThompsonSampling
3.0,4.3703419184788155,ThompsonSampling
3.0,3.139470072132433,ThompsonSampling
3.0,2.2587522499025896,ThompsonSampling
3.0,3.6648875861314045,ThompsonSampling
3.0,3.475568954176202,ThompsonSampling
3.0,3.445463038282346,ThompsonSampling
3.0,4.075687882675023,ThompsonSampling
3.0,3.9805887508845728,ThompsonSampling
3.0,3.3546305144237234,ThompsonSampling
3.0,4.975983042688243,ThompsonSampling
3.0,5.354496698196738,ThompsonSampling
3.0,3.769578206396926,ThompsonSampling
3.0,3.434487649140721,ThompsonSampling
3.0,3.409460064006044,ThompsonSampling
3.0,2.7192817212224436,ThompsonSampling
3.0,5.509291621302644,ThompsonSampling
3.0,4.129869216136517,ThompsonSampling
3.0,4.9927533899227505,ThompsonSampling
3.0,4.628167120428122,ThompsonSampling
3.0,1.4943719074007635,ThompsonSampling
3.0,4.935897780195337,ThompsonSampling
3.0,5.205820316331288,ThompsonSampling
3.0,5.785065273599552,ThompsonSampling
3.0,3.3803984184654663,ThompsonSampling
3.0,6.329788034943638,ThompsonSampling
3.0,4.2515266893169725,ThompsonSampling
3.0,3.3700624004580773,ThompsonSampling
3.0,3.8416235854300806,ThompsonSampling
3.0,3.227061808035841,ThompsonSampling
3.0,2.5251707643892107,ThompsonSampling
3.0,4.051261532502201,ThompsonSampling
3.0,1.7554035090709967,ThompsonSampling
3.0,3.637640679156567,ThompsonSampling
3.0,4.304763217674936,ThompsonSampling
3.0,5.693271705425865,ThompsonSampling
3.0,4.865840116694141,ThompsonSampling
3.0,4.8620952663332,ThompsonSampling
3.0,4.391014398530353,ThompsonSampling
3.0,4.505259470804767,ThompsonSampling
3.0,4.970340307167277,ThompsonSampling
3.0,5.378395435809519,ThompsonSampling
3.0,3.46282729279326,ThompsonSampling
3.0,4.073355728911265,ThompsonSampling
3.0,4.0643025693136545,ThompsonSampling
3.0,5.416260012466875,ThompsonSampling
3.0,2.8815856996723785,ThompsonSampling
3.0,3.2806268489418025,ThompsonSampling
3.0,5.147933490424679,ThompsonSampling
3.0,5.156366048649538,ThompsonSampling
3.0,4.864771375793216,ThompsonSampling
3.0,4.078908501099587,ThompsonSampling
3.0,2.717599109922774,ThompsonSampling
3.0,5.933139686692934,ThompsonSampling
3.0,3.3601489186928992,ThompsonSampling
3.0,4.318657678781354,ThompsonSampling
3.0,3.484676334888856,ThompsonSampling
3.0,4.8335844816131015,ThompsonSampling
3.0,2.9709627363890756,ThompsonSampling
3.0,2.8043015146054997,ThompsonSampling
3.0,3.7127656968110867,ThompsonSampling
3.0,5.390803890846625,ThompsonSampling
3.0,5.025831686675507,ThompsonSampling
3.0,5.4655965150685715,ThompsonSampling
3.0,4.887727616862843,ThompsonSampling
3.0,3.857576020732757,ThompsonSampling
3.0,4.579981411254472,ThompsonSampling
3.0,3.977798251068835,ThompsonSampling
3.0,2.8152659032306104,ThompsonSampling
3.0,4.36879443243554,ThompsonSampling
3.0,4.108173498565573,ThompsonSampling
3.0,4.342779922451622,ThompsonSampling
3.0,1.585636531634362,ThompsonSampling
3.0,4.9899129968389095,ThompsonSampling
3.0,6.168464464859598,ThompsonSampling
3.0,3.781488562963449,ThompsonSampling
3.0,4.922181190286497,ThompsonSampling
3.0,5.241117184928092,ThompsonSampling
3.0,5.8576902885141156,ThompsonSampling
3.0,3.499843776621595,ThompsonSampling
3.0,3.4222673736252736,ThompsonSampling
3.0,3.959779934156519,ThompsonSampling
3.0,2.3527361292923175,ThompsonSampling
3.0,2.680589802976276,ThompsonSampling
3.0,3.5490801708562754,ThompsonSampling
3.0,5.349525501911858,ThompsonSampling
3.0,4.395794823692486,ThompsonSampling
3.0,3.59984086810067,ThompsonSampling
3.0,5.626565397023338,ThompsonSampling
3.0,3.5344767749496424,ThompsonSampling
3.0,3.6889793242530033,ThompsonSampling
3.0,3.0669446696932683,ThompsonSampling
3.0,4.5668593624414875,ThompsonSampling
3.0,3.1903839759334884,ThompsonSampling
3.0,4.217503465830674,ThompsonSampling
3.0,2.921027829073544,ThompsonSampling
3.0,4.971943984188822,ThompsonSampling
3.0,5.214722489626804,ThompsonSampling
3.0,4.522169066454947,ThompsonSampling
3.0,2.0689163751238486,ThompsonSampling
3.0,4.323484403697561,ThompsonSampling
3.0,3.7293949575081147,ThompsonSampling
3.0,4.098153563059187,ThompsonSampling
3.0,4.758529430512011,ThompsonSampling
3.0,4.2887964942700805,ThompsonSampling
3.0,3.7033033708323657,ThompsonSampling
3.0,3.843135655106265,ThompsonSampling
3.0,5.417743501023555,ThompsonSampling
3.0,3.993446453250855,ThompsonSampling
3.0,3.0103166621110953,ThompsonSampling
3.0,3.955810136861459,ThompsonSampling
3.0,3.6172238146363127,ThompsonSampling
3.0,3.5117214805776147,ThompsonSampling
3.0,5.499962941817784,ThompsonSampling
3.0,3.6160132778009246,ThompsonSampling
3.0,1.7754589140768386,ThompsonSampling
3.0,2.4455272565502435,ThompsonSampling
3.0,3.5911574588045383,ThompsonSampling
3.0,3.5465930671251567,ThompsonSampling
3.0,4.24394158588097,ThompsonSampling
3.0,4.038256710998718,ThompsonSampling
3.0,4.622594748243413,ThompsonSampling
3.0,3.6584347687168925,ThompsonSampling
3.0,5.305087482939844,ThompsonSampling
3.0,3.853703427243875,ThompsonSampling
3.0,4.005566114067422,ThompsonSampling
3.0,4.387561875879677,ThompsonSampling
3.0,4.229344851454569,ThompsonSampling
3.0,5.656014734547956,ThompsonSampling
3.0,4.363246186064195,ThompsonSampling
3.0,5.54596589718673,ThompsonSampling
3.0,2.35862834000028,ThompsonSampling
3.0,2.8310549912306,ThompsonSampling
3.0,3.5525084240399067,ThompsonSampling
3.0,4.181667087560544,ThompsonSampling
3.0,2.8191257441434963,ThompsonSampling
3.0,2.7240393373295677,ThompsonSampling
3.0,3.1318512031560535,ThompsonSampling
3.0,3.4730544843556563,ThompsonSampling
3.0,4.767803685348494,ThompsonSampling
3.0,4.133751566826413,ThompsonSampling
3.0,3.840647312348936,ThompsonSampling
3.0,4.542448721093349,ThompsonSampling
3.0,3.371755020185807,ThompsonSampling
3.0,6.1101123087696845,ThompsonSampling
3.0,4.647396347719268,ThompsonSampling
3.0,4.816060791714942,ThompsonSampling
3.0,3.7986039753325533,ThompsonSampling
3.0,5.992867306860678,ThompsonSampling
3.0,5.828922708619552,ThompsonSampling
3.0,4.6634699796832,ThompsonSampling
3.0,4.217871588431788,ThompsonSampling
3.0,5.047843867364126,ThompsonSampling
3.0,3.071781403407273,ThompsonSampling
3.0,3.607672135391013,ThompsonSampling
3.0,5.512169057998757,ThompsonSampling
3.0,3.5688902456979172,ThompsonSampling
3.0,3.3305959636532054,ThompsonSampling
3.0,4.927237700185217,ThompsonSampling
3.0,3.974882939193036,ThompsonSampling
3.0,3.8193544932676304,ThompsonSampling
3.0,5.141932429072275,ThompsonSampling
3.0,3.7813592543394345,ThompsonSampling
3.0,3.7206289181135688,ThompsonSampling
3.0,5.262519484764547,ThompsonSampling
3.0,3.788195383403863,ThompsonSampling
3.0,1.8240194084897103,ThompsonSampling
3.0,3.7810685952921714,ThompsonSampling
3.0,4.091044878162729,ThompsonSampling
3.0,3.72446760132448,ThompsonSampling
3.0,3.5980611986385536,ThompsonSampling
3.0,4.743061691541275,ThompsonSampling
3.0,5.853701248499417,ThompsonSampling
3.0,2.895568626598597,ThompsonSampling
3.0,3.6804374815156167,ThompsonSampling
3.0,3.6293205265445914,ThompsonSampling
3.0,2.0571758306579326,ThompsonSampling
3.0,4.063017517734979,ThompsonSampling
3.0,5.5915619813970165,ThompsonSampling
3.0,2.1445225256731657,ThompsonSampling
3.0,3.311906725196475,ThompsonSampling
3.0,4.377066756805423,ThompsonSampling
3.0,3.242603708725156,ThompsonSampling
3.0,3.238988307775144,ThompsonSampling
3.0,6.143020112420346,ThompsonSampling
3.0,2.8073034988240364,ThompsonSampling
3.0,3.069792165008619,ThompsonSampling
3.0,3.862858551614445,ThompsonSampling
3.0,4.606088606567027,ThompsonSampling
3.0,4.9595698042190834,ThompsonSampling
3.0,4.627449723349717,ThompsonSampling
3.0,3.9003535174816237,ThompsonSampling
3.0,3.22819774118771,ThompsonSampling
3.0,2.2085456544877324,ThompsonSampling
3.0,3.4367905406924333,ThompsonSampling
3.0,3.5015708601809954,ThompsonSampling
3.0,6.0361979988736,ThompsonSampling
3.0,3.8256678678829763,ThompsonSampling
3.0,3.509815125494696,ThompsonSampling
3.0,3.9450960706241007,ThompsonSampling
3.0,4.793719362746991,ThompsonSampling
3.0,5.187301794453678,ThompsonSampling
3.0,3.184273347360719,ThompsonSampling
3.0,3.1522011393256157,ThompsonSampling
3.0,3.173965113548621,ThompsonSampling
3.0,2.3421187674815185,ThompsonSampling
3.0,2.8884104580087024,ThompsonSampling
3.0,3.6241638892592847,ThompsonSampling
3.0,5.899120070671129,ThompsonSampling
3.0,4.896390253931601,ThompsonSampling
3.0,3.9853617391042575,ThompsonSampling
3.0,2.4521682189316225,ThompsonSampling
3.0,4.177447028585313,ThompsonSampling
3.0,5.196792496972205,ThompsonSampling
3.0,5.580906750118112,ThompsonSampling
3.0,1.9343575033190992,ThompsonSampling
3.0,3.9367664406275136,ThompsonSampling
3.0,3.90038475571637,ThompsonSampling
3.0,4.291822639093667,ThompsonSampling
3.0,4.815287230072,ThompsonSampling
3.0,3.703203580948918,ThompsonSampling
3.0,6.226386562071696,ThompsonSampling
3.0,3.8522768816006265,ThompsonSampling
3.0,5.590726631382205,ThompsonSampling
3.0,4.972326737946805,ThompsonSampling
3.0,3.3405018536855415,ThompsonSampling
3.0,2.975335331292758,ThompsonSampling
3.0,2.7038919141334223,ThompsonSampling
3.0,4.872285639904261,ThompsonSampling
3.0,4.550027690386094,ThompsonSampling
3.0,3.3431793137450283,ThompsonSampling
3.0,3.860087582919041,ThompsonSampling
3.0,2.7700561585576136,ThompsonSampling
3.0,4.069639729552204,ThompsonSampling
3.0,4.606234515456768,ThompsonSampling
3.0,4.528303696859327,ThompsonSampling
3.0,4.194131438952176,ThompsonSampling
3.0,5.741128778457736,ThompsonSampling
3.0,5.584804148142396,ThompsonSampling
3.0,3.7421144379208093,ThompsonSampling
3.0,4.52698397382173,ThompsonSampling
3.0,3.9668683848252955,ThompsonSampling
3.0,3.359750486008297,ThompsonSampling
3.0,1.965740319206351,ThompsonSampling
3.0,1.6687763181358215,ThompsonSampling
3.0,2.740969398150141,ThompsonSampling
3.0,4.394636463145694,ThompsonSampling
3.0,3.5986097258253604,ThompsonSampling
3.0,2.2403919982436356,ThompsonSampling
3.0,4.327705170283546,ThompsonSampling
3.0,3.2583115527530295,ThompsonSampling
3.0,3.945527637840928,ThompsonSampling
3.0,4.428724919730426,ThompsonSampling
3.0,5.775883377308616,ThompsonSampling
3.0,4.469753422436794,ThompsonSampling
3.0,4.2305937054808584,ThompsonSampling
3.0,4.755378522309076,ThompsonSampling
3.0,3.366075288775953,ThompsonSampling
3.0,4.841718567134363,ThompsonSampling
3.0,2.3056053759577084,ThompsonSampling
3.0,3.5576870763301405,ThompsonSampling
3.0,3.990830932091604,ThompsonSampling
3.0,3.5915165580562154,ThompsonSampling
3.0,4.048604386244264,ThompsonSampling
3.0,3.0634059054529588,ThompsonSampling
3.0,5.572764455332541,ThompsonSampling
3.0,5.292975074801625,ThompsonSampling
3.0,3.554559755176412,ThompsonSampling
3.0,4.165127557846909,ThompsonSampling
3.0,4.28416743114786,ThompsonSampling
3.0,4.326241032639349,ThompsonSampling
